codigo_produto,valor_monetario_total,quantidade,codigo_familia,custo_produto_unitario,descricaoproduto,descricaofamilia,lucro_produto
2852315,1297.4,9,CCOF,79.9,Beautiful Jewelry Purple #971,Jewelry,578.3000000000001
2852316,3231.31,26,CCOF,67.92,Useful Jewelry Gray #698,Jewelry,1465.3899999999999
2852317,3760.1400000000003,30,CCOF,67.92,Stylish Jewelry Maroon #729,Jewelry,1722.5400000000002
2852324,130.0,1,CCOF,79.9,Fun Jewelry Magenta #920,Jewelry,50.099999999999994
2852325,75.91,1,CCOF,79.9,High-Quality Jewelry White #823,Jewelry,-3.990000000000009
2852326,295.8,2,CCOF,79.9,Innovative Jewelry Blue #4,Jewelry,136.0
2852327,147.9,1,CCOF,79.9,Eco-Friendly Jewelry White #555,Jewelry,68.0
2852334,591.6,4,CCOF,79.9,Powerful Jewelry Black #946,Jewelry,272.0
2852335,443.70000000000005,3,CCOF,79.9,Sophisticated Jewelry Purple #872,Jewelry,204.00000000000003
2852336,583.7,4,CCOF,79.9,Elegant Jewelry Black #407,Jewelry,264.1
2852337,140.0,1,CCOF,79.9,Useful Jewelry Yellow #160,Jewelry,60.099999999999994
2855500,584.8,4,CCOF,79.9,Long-Lasting Jewelry Green #915,Jewelry,265.19999999999993
2855501,1056.4,7,CCOF,79.9,Elegant Jewelry Red #130,Jewelry,497.1
2855502,440.42,3,CCOF,79.9,Sustainable Jewelry Magenta #867,Jewelry,200.72
2855503,599.7,4,CCOF,79.9,Beautiful Jewelry Maroon #6,Jewelry,280.1
2869500,314.2,2,CCOF,84.9,Practical Jewelry White #395,Jewelry,144.39999999999998
2869501,314.2,2,CCOF,84.9,Practical Jewelry Gold #234,Jewelry,144.39999999999998
2869502,149.24,1,CCOF,84.9,Luxurious Jewelry Pink #933,Jewelry,64.34
2869503,157.1,1,CCOF,84.9,Elegant Jewelry Navy #858,Jewelry,72.19999999999999
2869504,298.49,2,CCOF,84.9,High-Quality Jewelry Magenta #181,Jewelry,128.69
2869505,463.24,3,CCOF,84.9,Versatile Jewelry Gold #187,Jewelry,208.54
2869511,157.1,1,CCOF,84.9,Stylish Jewelry Gold #19,Jewelry,72.19999999999999
2869512,157.1,1,CCOF,84.9,Durable Jewelry White #602,Jewelry,72.19999999999999
2869513,149.22,1,CCOF,84.9,Long-Lasting Jewelry Green #654,Jewelry,64.32
2869514,157.1,1,CCOF,84.9,Versatile Jewelry Black #819,Jewelry,72.19999999999999
2869515,157.1,1,CCOF,84.9,Useful Jewelry Olive #635,Jewelry,72.19999999999999
2869520,199.8,2,CCOF,84.9,Practical Jewelry Olive #824,Jewelry,30.0
2869521,98.83,2,CCOF,84.9,Comfortable Jewelry Black #131,Jewelry,-70.97000000000001
2869522,437.9,3,CCOF,84.9,Practical Jewelry White #348,Jewelry,183.19999999999996
2869524,356.47,3,CCOF,84.9,Versatile Jewelry Maroon #88,Jewelry,101.77000000000001
2869525,99.9,1,CCOF,84.9,Sophisticated Jewelry Gold #67,Jewelry,15.0
2869530,344.20000000000005,3,CCOF,72.17,Comfortable Jewelry Pink #451,Jewelry,127.69000000000005
2869531,1166.51,9,CCOF,72.17,Sustainable Jewelry Orange #230,Jewelry,516.98
2869532,2205.56,17,CCOF,72.17,Luxurious Jewelry Brown #335,Jewelry,978.6699999999998
2869533,3249.4,27,CCOF,72.17,Durable Jewelry Olive #22,Jewelry,1300.81
2869534,2112.93,16,CCOF,72.17,Beautiful Jewelry Green #282,Jewelry,958.2099999999998
2869535,2891.08,22,CCOF,72.17,Sophisticated Jewelry Gray #196,Jewelry,1303.34
2869541,306.1,2,CCOF,84.9,Innovative Jewelry Gold #545,Jewelry,136.3
2869543,305.53999999999996,2,CCOF,84.9,Stylish Jewelry Gold #79,Jewelry,135.73999999999995
2869544,314.2,2,CCOF,84.9,High-Quality Jewelry Teal #251,Jewelry,144.39999999999998
2944900,1179.4,7,CCOF,99.9,Luxurious Jewelry Black #446,Jewelry,480.1
2944901,2545.3,15,CCOF,99.9,Practical Jewelry Yellow #311,Jewelry,1046.8000000000002
2944902,5652.93,34,CCOF,99.9,Fun Jewelry Purple #333,Jewelry,2256.33
2944903,3574.8,21,CCOF,99.9,High-Quality Jewelry Cyan #864,Jewelry,1476.9
2944906,10199.380000000001,61,CCOF,99.9,Fun Jewelry Gold #775,Jewelry,4105.4800000000005
2944907,10762.82,64,CCOF,99.9,Durable Jewelry Orange #110,Jewelry,4369.219999999999
2944908,21538.08,129,CCOF,99.9,High-Quality Jewelry Purple #728,Jewelry,8650.980000000001
2944909,14771.460000000001,89,CCOF,99.9,Powerful Jewelry Navy #281,Jewelry,5880.360000000001
2944911,984.5,6,CCOF,99.9,High-Quality Jewelry Orange #343,Jewelry,385.0999999999999
2944912,919.6,5,CCOF,99.9,Innovative Jewelry Orange #741,Jewelry,420.1
2944913,529.9,3,CCOF,99.9,Eco-Friendly Jewelry Green #882,Jewelry,230.19999999999993
2944916,350.9,2,CCOF,99.9,Beautiful Jewelry Olive #305,Jewelry,151.09999999999997
2944917,4500.53,27,CCOF,99.9,Sustainable Jewelry Navy #14,Jewelry,1803.2299999999996
2944918,5245.39,31,CCOF,99.9,Fun Jewelry White #992,Jewelry,2148.4900000000002
2944919,5174.45,31,CCOF,99.9,Powerful Jewelry White #290,Jewelry,2077.5499999999997
2944921,521.36,3,CCOF,99.9,Modern Jewelry Brown #926,Jewelry,221.65999999999997
2944922,1279.4,7,CCOF,99.9,Stylish Jewelry Brown #959,Jewelry,580.1
2944923,899.6,5,CCOF,99.9,Versatile Jewelry Orange #991,Jewelry,400.1
2944926,6897.72,41,CCOF,99.9,Innovative Jewelry Gold #782,Jewelry,2801.82
2944927,20192.760000000002,120,CCOF,99.9,Useful Jewelry Magenta #586,Jewelry,8204.760000000002
2944928,20919.47,127,CCOF,99.9,Delicious Jewelry Cyan #18,Jewelry,8232.17
2944929,11494.33,68,CCOF,99.9,Stylish Jewelry Purple #615,Jewelry,4701.129999999999
2944932,2351.53,14,CCOF,99.9,Powerful Jewelry Blue #376,Jewelry,952.9300000000001
2944933,5416.52,32,CCOF,99.9,Fun Jewelry White #323,Jewelry,2219.7200000000003
2944934,11691.4,70,CCOF,99.9,Comfortable Jewelry Maroon #551,Jewelry,4698.4
2944935,11534.7,68,CCOF,99.9,Powerful Jewelry Olive #659,Jewelry,4741.5
2945001,329.9,2,CCOF,99.9,Practical Jewelry Pink #370,Jewelry,130.09999999999997
2945002,331.18,2,CCOF,99.9,Useful Jewelry Red #787,Jewelry,131.38
2945003,1333.19,8,CCOF,99.9,Innovative Jewelry Gray #321,Jewelry,533.99
2945005,817.3,5,CCOF,99.9,Long-Lasting Jewelry Magenta #794,Jewelry,317.79999999999995
2945010,169.9,1,CCOF,99.9,Versatile Jewelry Navy #26,Jewelry,70.0
2945011,160.0,1,CCOF,99.9,Long-Lasting Jewelry Navy #362,Jewelry,60.099999999999994
2945012,339.8,2,CCOF,99.9,Sustainable Jewelry Brown #903,Jewelry,140.0
2945013,674.7,4,CCOF,99.9,Luxurious Jewelry Gold #321,Jewelry,275.1
2945014,509.70000000000005,3,CCOF,99.9,Eco-Friendly Jewelry Green #16,Jewelry,210.0
2945015,160.0,1,CCOF,99.9,Eco-Friendly Jewelry Teal #281,Jewelry,60.099999999999994
3093104,282.9,2,CCOF,89.9,Delicious Jewelry White #937,Jewelry,103.09999999999997
3093105,1516.72,10,CCOF,89.9,Modern Jewelry Gold #900,Jewelry,617.72
3093106,751.97,5,CCOF,89.9,Sustainable Jewelry Blue #503,Jewelry,302.47
3093107,458.70000000000005,3,CCOF,89.9,Durable Jewelry Red #378,Jewelry,189.0
3093109,305.8,2,CCOF,89.9,Sophisticated Jewelry Orange #420,Jewelry,126.0
3093110,736.83,5,CCOF,89.9,Sustainable Jewelry Yellow #301,Jewelry,287.33000000000004
3093111,152.9,1,CCOF,89.9,Delicious Jewelry Orange #400,Jewelry,63.0
2793200,22780.84,481,DMAI,14.52,Beautiful Security Orange #279,Security,15796.720000000001
2793201,19487.79,383,DMAI,14.52,Innovative Security Red #90,Security,13926.630000000001
2793202,24377.719999999998,427,DMAI,14.52,Practical Security Teal #184,Security,18177.679999999997
2795200,43309.68,1009,DMAI,17.6,High-Quality Security Cyan #35,Security,25551.28
2795201,36837.58,839,DMAI,17.6,Delicious Security Black #195,Security,22071.18
2795202,30515.49,703,DMAI,17.6,Sustainable Security Blue #813,Security,18142.690000000002
2795203,22644.24,511,DMAI,24.2,Sophisticated Security Yellow #331,Security,10278.040000000003
2835900,1107.46,8,DMAI,36.08,Eco-Friendly Security Teal #915,Security,818.82
2836000,3767.65,40,DMAI,35.2,Beautiful Security Purple #451,Security,2359.65
2848800,833.15,126,DMAI,2.63,Long-Lasting Security Orange #88,Security,501.77
2848801,889.29,131,DMAI,3.51,Sophisticated Security Magenta #662,Security,429.48
2848802,990.64,139,DMAI,3.51,Comfortable Security Maroon #746,Security,502.75
2878501,1911.5,61,DMAI,15.84,Beautiful Security White #943,Security,945.26
2878502,1775.69,55,DMAI,15.84,Luxurious Security Red #617,Security,904.49
2881600,39839.43,1677,DMAI,11.0,Durable Security Black #328,Security,21392.43
2881601,19429.71,803,DMAI,10.56,Innovative Security Pink #602,Security,10950.029999999999
2881602,18355.19,755,DMAI,10.56,High-Quality Security Orange #532,Security,10382.39
2868300,2723.7,32,CAMF,40.43,Long-Lasting Hand Tools Blue #96,Hand Tools,1429.9399999999998
2868301,5228.2699999999995,60,CAMF,40.43,Powerful Hand Tools Lime #363,Hand Tools,2802.4699999999993
2868302,7856.78,90,CAMF,40.43,Innovative Hand Tools Red #714,Hand Tools,4218.08
2868303,6363.12,74,CAMF,40.43,Useful Hand Tools Olive #331,Hand Tools,3371.2999999999997
2868304,6098.54,70,CAMF,40.43,Powerful Hand Tools Cyan #806,Hand Tools,3268.44
2868305,2717.31,31,CAMF,40.43,Comfortable Hand Tools Lime #850,Hand Tools,1463.98
2868306,256.79999999999995,3,CAMF,36.43,Elegant Hand Tools Maroon #966,Hand Tools,147.50999999999996
2868307,1415.6399999999999,15,CAMF,41.55,Elegant Hand Tools Purple #797,Hand Tools,792.3899999999999
2868308,3525.77,37,CAMF,41.55,Beautiful Hand Tools Silver #434,Hand Tools,1988.42
2868309,3618.49,38,CAMF,41.55,Long-Lasting Hand Tools Silver #315,Hand Tools,2039.59
2868310,3509.16,37,CAMF,41.51,Powerful Hand Tools Gold #805,Hand Tools,1973.29
2868311,3029.0699999999997,32,CAMF,41.55,Delicious Hand Tools Yellow #515,Hand Tools,1699.4699999999998
2868312,2300.98,24,CAMF,41.55,Modern Hand Tools Gold #154,Hand Tools,1303.7800000000002
2868313,555.3,6,CAMF,40.43,Long-Lasting Hand Tools Magenta #587,Hand Tools,312.71999999999997
2868314,1314.51,14,CAMF,40.43,Comfortable Hand Tools Blue #513,Hand Tools,748.49
2868315,1959.22,21,CAMF,40.43,Practical Hand Tools Black #63,Hand Tools,1110.19
2868316,1939.42,21,CAMF,40.43,Sophisticated Hand Tools Pink #528,Hand Tools,1090.39
2868317,1305.88,14,CAMF,40.43,Fun Hand Tools Navy #816,Hand Tools,739.8600000000001
2868318,470.0,5,CAMF,40.43,Useful Hand Tools Blue #256,Hand Tools,267.85
2868500,2129.86,25,CAMF,37.52,Luxurious Hand Tools Black #920,Hand Tools,1191.8600000000001
2868501,3307.05,39,CAMF,37.52,Sustainable Hand Tools Orange #767,Hand Tools,1843.77
2868502,5052.96,60,CAMF,37.52,Modern Hand Tools Navy #294,Hand Tools,2801.7599999999998
2868503,5658.58,66,CAMF,36.72,Durable Hand Tools Black #212,Hand Tools,3235.06
2868504,3990.78,47,CAMF,36.72,Practical Hand Tools Blue #259,Hand Tools,2264.9400000000005
2868505,2174.63,26,CAMF,36.72,Comfortable Hand Tools Orange #723,Hand Tools,1219.91
2868506,1072.51,13,CAMF,36.72,Versatile Hand Tools Yellow #487,Hand Tools,595.15
2868507,3320.46,39,CAMF,36.72,Innovative Hand Tools White #53,Hand Tools,1888.38
2868508,5266.72,62,CAMF,36.72,Sophisticated Hand Tools Teal #152,Hand Tools,2990.0800000000004
2868509,6199.74,73,CAMF,36.72,Comfortable Hand Tools Gray #861,Hand Tools,3519.18
2868510,3205.86,38,CAMF,36.72,Long-Lasting Hand Tools Orange #628,Hand Tools,1810.5000000000002
2868511,2124.2599999999998,25,CAMF,36.72,Comfortable Hand Tools Pink #910,Hand Tools,1206.2599999999998
2868512,159.0,2,CAMF,35.46,Modern Hand Tools Olive #645,Hand Tools,88.08
2868513,786.95,10,CAMF,34.04,Powerful Hand Tools White #894,Hand Tools,446.55000000000007
2868514,1354.78,17,CAMF,34.04,Modern Hand Tools Yellow #454,Hand Tools,776.1
2868515,1047.4,13,CAMF,34.04,High-Quality Hand Tools Red #511,Hand Tools,604.8800000000001
2868516,562.34,7,CAMF,34.04,Versatile Hand Tools Silver #685,Hand Tools,324.06000000000006
2868517,374.03000000000003,5,CAMF,34.04,High-Quality Hand Tools Purple #600,Hand Tools,203.83000000000004
2868518,76.0,1,CAMF,34.04,Practical Hand Tools Navy #696,Hand Tools,41.96
2868519,253.18,3,CAMF,37.51,Practical Hand Tools Olive #505,Hand Tools,140.65
2868520,592.68,7,CAMF,36.72,Comfortable Hand Tools White #377,Hand Tools,335.64
2868521,508.89,6,CAMF,36.72,Innovative Hand Tools Green #459,Hand Tools,288.57
2868522,836.62,10,CAMF,36.72,Practical Hand Tools Maroon #988,Hand Tools,469.42
2868523,1029.3,12,CAMF,36.72,Useful Hand Tools Maroon #953,Hand Tools,588.66
2868524,2055.27,24,CAMF,36.72,Innovative Hand Tools Teal #308,Hand Tools,1173.99
2868525,1094.83,13,CAMF,36.72,Practical Hand Tools Green #190,Hand Tools,617.4699999999999
2868526,677.53,8,CAMF,36.72,Luxurious Hand Tools Silver #673,Hand Tools,383.77
2868527,166.3,2,CAMF,36.72,Long-Lasting Hand Tools Black #571,Hand Tools,92.86000000000001
2868528,240.49,3,CAMF,36.72,High-Quality Hand Tools Green #172,Hand Tools,130.33
2868529,1188.97,14,CAMF,36.72,Comfortable Hand Tools Cyan #375,Hand Tools,674.8900000000001
2868530,1685.23,20,CAMF,36.72,Useful Hand Tools Yellow #72,Hand Tools,950.83
2868531,1368.48,16,CAMF,36.72,High-Quality Hand Tools Olive #175,Hand Tools,780.96
2868532,1100.95,13,CAMF,36.72,High-Quality Hand Tools Purple #476,Hand Tools,623.59
2868533,501.9,6,CAMF,36.72,Sophisticated Hand Tools Blue #151,Hand Tools,281.58
2868534,169.1,2,CAMF,36.72,Delicious Hand Tools Yellow #258,Hand Tools,95.66
2868600,3471.34,33,CAMF,48.42,Long-Lasting Hand Tools Cyan #529,Hand Tools,1873.48
2868601,5057.93,48,CAMF,48.42,Sustainable Hand Tools Orange #823,Hand Tools,2733.7700000000004
2868602,8734.56,83,CAMF,48.42,Useful Hand Tools Teal #322,Hand Tools,4715.699999999999
2868603,6548.75,62,CAMF,48.42,Stylish Hand Tools White #283,Hand Tools,3546.71
2868604,3610.11,34,CAMF,48.42,Versatile Hand Tools Gray #142,Hand Tools,1963.8300000000002
2868605,2827.61,27,CAMF,48.42,Sustainable Hand Tools Purple #717,Hand Tools,1520.27
2868606,222.07,2,CAMF,48.42,Long-Lasting Hand Tools Yellow #912,Hand Tools,125.22999999999999
2868700,395.8,5,CAMF,34.14,Comfortable Hand Tools Cyan #382,Hand Tools,225.10000000000002
2868701,714.9,9,CAMF,34.14,High-Quality Hand Tools Blue #556,Hand Tools,407.64
2868702,1098.15,14,CAMF,34.14,Modern Hand Tools Yellow #580,Hand Tools,620.19
2868703,1887.21,24,CAMF,34.14,Luxurious Hand Tools White #742,Hand Tools,1067.85
2868704,797.42,10,CAMF,34.14,Fun Hand Tools Orange #45,Hand Tools,456.02
2868705,545.9,7,CAMF,34.14,Practical Hand Tools Olive #953,Hand Tools,306.91999999999996
2868706,1094.94,14,CAMF,34.14,Durable Hand Tools Red #914,Hand Tools,616.98
2868707,2230.93,28,CAMF,34.14,Innovative Hand Tools Pink #948,Hand Tools,1275.0099999999998
2868708,2515.28,32,CAMF,34.14,Versatile Hand Tools Purple #390,Hand Tools,1422.8000000000002
2868709,2573.41,33,CAMF,34.14,Modern Hand Tools Orange #633,Hand Tools,1446.7899999999997
2868710,1707.34,22,CAMF,34.14,Innovative Hand Tools Navy #35,Hand Tools,956.2599999999999
2868711,547.0,7,CAMF,34.14,Beautiful Hand Tools Black #312,Hand Tools,308.02
2868712,567.58,7,CAMF,33.03,Powerful Hand Tools Black #896,Hand Tools,336.37
2868713,724.6,9,CAMF,33.03,Stylish Hand Tools Pink #261,Hand Tools,427.33000000000004
2868714,1386.59,17,CAMF,33.03,Delicious Hand Tools Gray #581,Hand Tools,825.0799999999999
2868715,1469.76,18,CAMF,33.03,Durable Hand Tools Green #204,Hand Tools,875.22
2868716,1269.04,16,CAMF,33.03,Sophisticated Hand Tools Gray #530,Hand Tools,740.56
2868717,727.1,9,CAMF,33.03,Versatile Hand Tools Magenta #791,Hand Tools,429.83000000000004
2868800,2100.93,22,CAMF,39.82,Long-Lasting Hand Tools Magenta #86,Hand Tools,1224.8899999999999
2868801,3686.47,38,CAMF,41.55,Stylish Hand Tools Lime #48,Hand Tools,2107.5699999999997
2868802,5997.03,62,CAMF,41.55,Comfortable Hand Tools Teal #893,Hand Tools,3420.93
2868803,5116.15,53,CAMF,41.55,Versatile Hand Tools Gold #647,Hand Tools,2914.0
2868804,4049.92,43,CAMF,41.55,Luxurious Hand Tools White #352,Hand Tools,2263.2700000000004
2868805,1653.95,17,CAMF,40.66,High-Quality Hand Tools Purple #601,Hand Tools,962.7300000000001
2868806,294.7,3,CAMF,41.55,Sophisticated Hand Tools Pink #880,Hand Tools,170.05
2868900,248.70000000000002,3,CAMF,33.31,Stylish Hand Tools Navy #708,Hand Tools,148.77
2868901,1131.0,14,CAMF,33.31,Versatile Hand Tools Blue #902,Hand Tools,664.66
2868902,1774.27,22,CAMF,33.31,Innovative Hand Tools Gray #689,Hand Tools,1041.4499999999998
2868903,1793.22,22,CAMF,33.31,Innovative Hand Tools Silver #592,Hand Tools,1060.4
2868904,1138.75,14,CAMF,33.31,Beautiful Hand Tools Silver #574,Hand Tools,672.41
2868905,492.1,6,CAMF,33.31,Elegant Hand Tools Olive #241,Hand Tools,292.24
2868906,572.5,7,CAMF,33.31,Versatile Hand Tools Navy #915,Hand Tools,339.33
2868907,1295.0,16,CAMF,33.31,Modern Hand Tools Pink #134,Hand Tools,762.04
2868908,1618.51,20,CAMF,33.31,Luxurious Hand Tools Purple #810,Hand Tools,952.31
2868909,2104.04,26,CAMF,33.31,Comfortable Hand Tools Navy #453,Hand Tools,1237.98
2868910,1059.5900000000001,13,CAMF,33.31,Luxurious Hand Tools Brown #310,Hand Tools,626.5600000000002
2868911,571.12,7,CAMF,33.31,Elegant Hand Tools Brown #652,Hand Tools,337.95
2868912,742.7,9,CAMF,33.31,Luxurious Hand Tools Pink #776,Hand Tools,442.91
2868913,1128.55,14,CAMF,33.31,Durable Hand Tools Cyan #475,Hand Tools,662.2099999999999
2868914,2109.6,26,CAMF,33.31,High-Quality Hand Tools Cyan #9,Hand Tools,1243.54
2868915,1859.21,23,CAMF,33.31,Elegant Hand Tools Silver #327,Hand Tools,1093.08
2868916,1230.8200000000002,15,CAMF,33.31,Durable Hand Tools Red #395,Hand Tools,731.1700000000001
2868917,651.1500000000001,8,CAMF,33.31,Durable Hand Tools Magenta #328,Hand Tools,384.6700000000001
2869000,620.6,6,CAMF,45.19,Stylish Hand Tools Navy #318,Hand Tools,349.46000000000004
2869001,1456.15,14,CAMF,45.18,Beautiful Hand Tools Black #79,Hand Tools,823.6300000000001
2869002,943.87,9,CAMF,45.18,Innovative Hand Tools Green #471,Hand Tools,537.25
2869003,1567.29,15,CAMF,45.18,Sustainable Hand Tools Teal #714,Hand Tools,889.5899999999999
2869004,937.51,9,CAMF,45.18,Innovative Hand Tools White #40,Hand Tools,530.89
2869005,842.97,8,CAMF,45.19,Durable Hand Tools Teal #817,Hand Tools,481.45000000000005
2869006,315.34000000000003,3,CAMF,45.19,Eco-Friendly Hand Tools Maroon #566,Hand Tools,179.77000000000004
2869007,736.9,7,CAMF,45.18,Powerful Hand Tools Orange #784,Hand Tools,420.64
2869008,1125.18,11,CAMF,45.18,Elegant Hand Tools Purple #688,Hand Tools,628.2
2869009,1670.82,16,CAMF,45.18,Practical Hand Tools Silver #911,Hand Tools,947.9399999999999
2869010,1044.0,10,CAMF,45.18,High-Quality Hand Tools Magenta #939,Hand Tools,592.2
2869011,837.01,8,CAMF,45.19,Useful Hand Tools White #621,Hand Tools,475.49
2869012,513.51,5,CAMF,45.19,Powerful Hand Tools Cyan #55,Hand Tools,287.56
2869013,1964.28,19,CAMF,45.18,Powerful Hand Tools Gold #222,Hand Tools,1105.8600000000001
2869014,1128.78,11,CAMF,45.18,Sophisticated Hand Tools Pink #976,Hand Tools,631.8
2869015,1355.19,13,CAMF,45.18,Long-Lasting Hand Tools Navy #548,Hand Tools,767.85
2869016,1162.22,11,CAMF,45.18,Powerful Hand Tools Olive #150,Hand Tools,665.24
2869017,843.28,8,CAMF,45.19,Modern Hand Tools Olive #470,Hand Tools,481.76
2869018,212.4,2,CAMF,45.19,Comfortable Hand Tools Yellow #969,Hand Tools,122.02000000000001
2869019,212.4,2,CAMF,45.19,Durable Hand Tools White #126,Hand Tools,122.02000000000001
2869020,106.2,1,CAMF,45.19,Modern Hand Tools Maroon #559,Hand Tools,61.010000000000005
2886100,1187.4,15,CAMF,34.01,Practical Hand Tools Red #346,Hand Tools,677.2500000000001
2886101,1586.6100000000001,20,CAMF,34.01,Sustainable Hand Tools Purple #487,Hand Tools,906.4100000000002
2886102,3069.04,39,CAMF,34.01,Powerful Hand Tools Yellow #552,Hand Tools,1742.65
2886103,2207.4,28,CAMF,34.01,Eco-Friendly Hand Tools Cyan #734,Hand Tools,1255.1200000000001
2886104,2529.19,32,CAMF,34.01,Eco-Friendly Hand Tools Lime #422,Hand Tools,1440.8700000000001
2886105,319.6,4,CAMF,34.01,Powerful Hand Tools Navy #502,Hand Tools,183.56000000000003
2886106,478.79999999999995,6,CAMF,33.03,Versatile Hand Tools Purple #191,Hand Tools,280.61999999999995
2886107,3372.69,43,CAMF,33.03,Elegant Hand Tools Cyan #941,Hand Tools,1952.4
2886108,1965.99,25,CAMF,33.03,Practical Hand Tools Olive #33,Hand Tools,1140.24
2886109,3153.68,40,CAMF,33.03,Long-Lasting Hand Tools Blue #838,Hand Tools,1832.4799999999998
2886110,1486.24,19,CAMF,33.03,Long-Lasting Hand Tools Cyan #244,Hand Tools,858.67
2886111,474.59999999999997,6,CAMF,33.03,Useful Hand Tools Teal #384,Hand Tools,276.41999999999996
2886112,79.9,1,CAMF,34.01,Stylish Hand Tools Navy #372,Hand Tools,45.89000000000001
2896301,1535.78,16,CAMF,40.38,Stylish Hand Tools Brown #24,Hand Tools,889.6999999999999
2896302,3240.52,35,CAMF,40.38,Durable Hand Tools Red #993,Hand Tools,1827.2199999999998
2896303,2310.77,24,CAMF,40.38,Modern Hand Tools Navy #73,Hand Tools,1341.6499999999999
2896304,2486.5099999999998,26,CAMF,41.55,High-Quality Hand Tools Cyan #924,Hand Tools,1406.2099999999998
2896305,3113.07,33,CAMF,40.38,Delicious Hand Tools Yellow #985,Hand Tools,1780.53
2896306,482.48,5,CAMF,41.55,Powerful Hand Tools Silver #885,Hand Tools,274.73
2896308,288.06,3,CAMF,41.51,Innovative Hand Tools Teal #939,Hand Tools,163.53
2896309,1156.0,12,CAMF,41.51,Eco-Friendly Hand Tools Teal #389,Hand Tools,657.88
2896310,1304.77,14,CAMF,41.51,Powerful Hand Tools Red #451,Hand Tools,723.63
2896311,1338.8,14,CAMF,41.51,Fun Hand Tools Pink #767,Hand Tools,757.66
2896312,847.6899999999999,9,CAMF,41.51,Fun Hand Tools Purple #373,Hand Tools,474.09999999999997
2896313,287.2,3,CAMF,41.51,Long-Lasting Hand Tools Orange #261,Hand Tools,162.67
2896501,978.62,9,CAMF,48.74,Modern Hand Tools Magenta #933,Hand Tools,539.96
2896502,2396.07,22,CAMF,48.74,Delicious Hand Tools Gold #233,Hand Tools,1323.7900000000002
2896503,5150.49,48,CAMF,48.74,Practical Hand Tools Lime #948,Hand Tools,2810.97
2896504,4805.35,45,CAMF,48.74,High-Quality Hand Tools Red #414,Hand Tools,2612.05
2896505,2871.4,27,CAMF,48.74,Fun Hand Tools Brown #275,Hand Tools,1555.42
2896506,3090.72,29,CAMF,48.74,Modern Hand Tools Lime #130,Hand Tools,1677.2599999999998
2896507,229.2,2,CAMF,48.75,Delicious Hand Tools Olive #489,Hand Tools,131.7
2896509,1007.6899999999999,10,CAMF,48.74,Stylish Hand Tools Magenta #231,Hand Tools,520.29
2896510,3239.16,30,CAMF,48.74,Comfortable Hand Tools Gray #511,Hand Tools,1776.9599999999998
2896511,4431.47,41,CAMF,48.74,Delicious Hand Tools Red #10,Hand Tools,2433.13
2896512,5012.5,47,CAMF,48.74,Practical Hand Tools Blue #329,Hand Tools,2721.72
2896513,3212.8,30,CAMF,48.74,Innovative Hand Tools Magenta #922,Hand Tools,1750.6000000000001
2896514,1840.17,17,CAMF,48.74,Durable Hand Tools Olive #332,Hand Tools,1011.59
2896515,114.6,1,CAMF,48.73,Useful Hand Tools Maroon #57,Hand Tools,65.87
2896601,3004.91,28,CAMF,48.7,Elegant Hand Tools Navy #225,Hand Tools,1641.3099999999997
2896602,7540.43,70,CAMF,48.7,Durable Hand Tools Teal #791,Hand Tools,4131.43
2896603,11452.22,107,CAMF,48.7,Useful Hand Tools Blue #956,Hand Tools,6241.319999999999
2896604,12443.17,115,CAMF,48.7,Useful Hand Tools White #818,Hand Tools,6842.67
2896605,7482.29,70,CAMF,48.7,Durable Hand Tools Black #803,Hand Tools,4073.29
2896606,5843.68,55,CAMF,48.7,Luxurious Hand Tools Red #406,Hand Tools,3165.1800000000003
2896607,321.32,3,CAMF,48.7,Useful Hand Tools Blue #559,Hand Tools,175.21999999999997
2896608,114.5,1,CAMF,47.58,Durable Hand Tools Gray #376,Hand Tools,66.92
2896609,3657.7599999999998,34,CAMF,48.7,Sustainable Hand Tools Purple #867,Hand Tools,2001.9599999999996
2896610,6423.85,60,CAMF,46.44,Beautiful Hand Tools Blue #303,Hand Tools,3637.4500000000007
2896611,10413.039999999999,96,CAMF,47.58,Sustainable Hand Tools Brown #432,Hand Tools,5845.359999999999
2896612,10947.1,102,CAMF,47.58,Long-Lasting Hand Tools Orange #253,Hand Tools,6093.9400000000005
2896613,9193.39,85,CAMF,48.7,Long-Lasting Hand Tools Olive #7,Hand Tools,5053.889999999999
2896614,4458.57,41,CAMF,48.7,Powerful Hand Tools Lime #643,Hand Tools,2461.87
2896615,225.66,2,CAMF,48.7,Sustainable Hand Tools Maroon #888,Hand Tools,128.26
2907000,518.2,6,CAMF,33.7,Long-Lasting Hand Tools Green #553,Hand Tools,316.0
2907001,1359.62,16,CAMF,33.71,Stylish Hand Tools Red #454,Hand Tools,820.2599999999999
2907002,1770.58,21,CAMF,33.71,Elegant Hand Tools Magenta #346,Hand Tools,1062.67
2907003,2660.21,31,CAMF,33.71,Stylish Hand Tools Lime #760,Hand Tools,1615.2
2907004,1720.98,20,CAMF,33.71,Durable Hand Tools Purple #214,Hand Tools,1046.78
2907005,592.61,7,CAMF,33.7,Delicious Hand Tools Maroon #460,Hand Tools,356.71
2907006,668.6,8,CAMF,33.71,High-Quality Hand Tools White #185,Hand Tools,398.92
2907007,1720.1,20,CAMF,33.71,Useful Hand Tools Lime #274,Hand Tools,1045.8999999999999
